country;1800;1801;1802;1803;1804;1805;1806;1807;1808;1809;1810;1811;1812;1813;1814;1815;1816;1817;1818;1819;1820;1821;1822;1823;1824;1825;1826;1827;1828;1829;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011
Estonia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.471312516;0.440317038;0.4182669;0.430667506;0.368073608;0.306701146;0.236269437;0.219523293;0.23625375;0.202452646;0.161126032;0.138411599;0.146322147;0.142388384;0.249206504;0.161400054;0.142871841
Eswatini;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.042547243;0.246203849;0.610412681;0.696803176;0.736524179;0.982833365;1.219432886;1.062160351;0.987663096;0.915709759;0.683728326;0.576881051;0.573194272;0.462329612;0.429390951;0.444094405;0.503530918;0.494417263;0.527733899;0.684887325;0.588548515;0.877444026;1.303521571;1.240321282;1.115057382;1.174397091;0.871500395;1.282354766;1.032478086;0.782422616;0.739790709;1.292653442
Ethiopia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.521168409;0.630542863;0.84397388;0.834991881;1.108501412;1.348929437;1.231215023;0.995916276;1.104655287;1.019276597;0.879275317;0.919484883;1.017458886;1.368757115;2.32534512;1.703710813;1.663053901;1.598852648;1.512386426;1.688416715;1.68333994;1.587286008;1.509571243;1.659353344;1.245878314;0.94971714;0.800620117;0.701550107;0.456350295;0.383461694;0.414531152;0.374184478
Fiji;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.994702332;2.812688234;2.780553748;2.806816459;2.721465565;3.118430367;4.169168417;2.439912911;2.625410944;2.624192945;2.617522348;2.544564329;2.515450051;2.52491531;2.667055757;3.226212795;3.012140277;3.434069691;3.619879764;3.947968751
Finland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.762963;1.28904;1.61679;1.34845;1.35537;1.02579;1.04229;1.17373;1.22301;1.63162;1.30879;0.784528;0.897917;1.11878;1.95116;1.68918;1.08659;1.58654;1.13333;1.78768;0.872208;0.633155;1.36294;1.58757;1.60638;2.24792;2.27378;1.55548;NA;NA;0.878049;2.90541;0.786106;0.567633;0.650307;0.575221;0.544554;0.486486;0.467213;0.5;0.514085;0.43125;0.395062;0.358696;0.345178;0.411215;0.53112;0.582707;0.629371;0.696486;0.637883;0.619512;0.557987;0.520875;0.486348;0.358543;0.246393;0.577201;0.601379;0.726608;0.777943;0.896362;0.968217;1.04549;1.18912;1.4414;1.5983;1.75533;1.65423;1.62383;1.58217;1.42839;1.39617;1.87404;2.52882;4.40093;4.12651;3.9328;4.17932;4.187;3.52479;3.00848;2.79738;2.65062;2.09612;1.89238;1.76205;1.6833;1.5534;1.46972;1.45165;1.39553;1.38417;-0.190634
France;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.5027;3.37057;3.37522;3.34031;3.59955;3.749;3.76992;3.84585;3.81171;3.55137;3.41538;3.24912;3.42881;3.43505;3.33005;3.33137;3.12956;2.94214;2.79624;2.71407;2.68244;2.83793;2.73839;2.48148;2.67304;2.52296;2.41752;2.16825;2.25312;2.09471;2.03109;1.84524;1.6795;1.67033;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.96786;4.67745;5.10121;4.81976;4.27788;4.19276;4.41618;4.11172;3.68594;4.37693;5.29152;4.5574;2.85993;3.05676;3.38204;NA;NA;NA;NA;NA;NA;NA;1.13662;1.09948;0.863865;0.828604;0.931373;0.936;0.897959;0.960784;1.16667;1.08092;1.1399;1.19444;1.19277;1.1985;1.09158;1.01579;1.07895;0.927654;0.788642;0.767288;0.69847;0.887611;0.853171;0.852211;0.693359;0.571674;0.57814;0.535356;0.59947;0.888259;0.808289;0.920227;1.02608;1.12839;1.20864;1.68838;1.73867;2.19846;2.3194;2.51493;2.54676;2.46266;2.36611;2.44623;2.6528;2.78245;2.96728;3.23627;3.31511;3.43635;3.57327;3.44975;3.31034;2.99136;2.87954;3.01841;2.95289;2.82058;2.76823;2.70156;2.59561;2.70453;2.92816;2.43787;2.44252;2.46935
Gabon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.47441204;5.930431275;6.246811562;6.867647469;6.599320834;8.375003468;6.279670852;6.164131962;7.486262783;6.706060534;5.77463552;8.638449857;4.324973974;3.948999577;3.941264331;2.802517253;2.336997182;1.9787146;1.623816391;1.441438222;1.344299397;0.891471831
Gambia, The;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.182988141;3.104552579;3.486170385;4.199144944;4.993556889;6.340311769;5.01191826;4.101691202;3.328243385;3.089672689;2.873429564;3.655345852
Georgia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.824638049;1.767261282;1.967790038;1.968684884;1.434291144;1.033479003;0.751273763;0.573915026;0.631721798;0.951727772;0.993088669;1.183043702
Germany;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.958655;1.13971;1.19524;1.40796;1.5279;1.64487;1.66131;1.72961;1.69744;1.64116;1.82411;1.97671;1.90764;1.95249;1.97924;1.91212;1.7935;1.67432;1.63144;1.40381;1.51235;1.59473;1.64742;1.55909;1.56175;1.49791;1.48444;1.47615;1.58521;1.54902;1.77405;1.83159;1.51552;1.54613;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.031479;0.143115;0.130738;0.188533;0.289341;0.345245;0.422338;0.498996;0.92312;0.887406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.190483;0.225506;0.27427;0.25714;0.727095;0.351115;0.324456;0.322605;0.366048;0.409491;0.452934;0.849298;0.770986;1.02006;1.00012;1.0332;1.14429;1.39844;1.63517;1.50994;0.947626;0.976558;1.0506;1.12925;1.27342;1.43572;1.64816;1.63346;1.599;1.79516;2.11062;2.52312;2.89012;3.00848;2.99453;2.99696;2.78856;2.74226;2.71643;2.70136;2.69433;2.68669;3.14062;3.20172;3.17697;3.50338;3.4912;3.39224;3.37348;3.16518;3.2;3.09101;2.96361;3.017;2.87516;2.84211;2.85838;2.82108;2.76255;2.68814;2.49838;1.72857
Ghana;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.20727;0.302496;0.581151;0.541992;0.647479;0.851343;0.186185;0.822229;0.835298;0.765842;0.9615;0.95565;0.871171;0.84121;0.892393;0.950719;0.773663;0.894959;1.01626;1.71596;1.95761;2.03891;1.18253;1.16341;1.88723;1.02659;0.817953;0.936913;0.94797;1.04786;1.24051;2.33803;3.06893;3.26287;3.85825;4.07298;4.36907;3.40593;5.06872;4.33683;2.94428;4.21998;2.65228;2.24405;2.10302;1.90032;2.25052;2.82067;3.11307;2.71865
Greece;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.77106;5.10763;5.67882;5.73634;5.64488;5.81636;5.61997;6.17636;7.25829;7.23381;5.37559;6.35504;6.0195;5.91439;4.38578;3.67953;4.11041;3.61937;4.57808;4.85351;5.8926;5.25929;6.06022;5.08231;5.56345;5.14477;5.21202;4.38124;4.66521;4.17916;4.32249;3.58318;3.54251;2.53882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.21864;4.62044;4.02556;4.34372;5.0682;2.90636;5.79;5.43981;5.41218;5.09254;4.43074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.028302;0.125229;0.079845;0.101311;0.106309;0.081733;0.126273;0.108919;0.18713;0.076177;0.136243;0.221065;0.355676;0.4;0.514545;0.660833;0.766423;0.634885;0.590747;0.628148;0.693361;0.737431;0.847221;0.886236;0.87733;0.869475;1.11364;1.20066;1.34845;1.25174;1.43584;1.80934;2.01907;2.66787;2.16612;3.07945;3.79667;4.43555;4.75411;5.98756;6.63293;6.73172;9.0203;8.68552;10.3682;11.357;12.532;11.3362;10.5935;9.37834;8.22514;7.46902;7.44501;6.51766;5.63234;5.0256;4.89478;4.66564;4.68087;4.79596;5.12494;5.14371;5.80904;6.91877
Guinea;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.703777336;2.340595338;1.650503657;1.323952567;1.586839614;1.434652246;1.339153968;1.627643571;1.444267908;1.551376203;1.651678701;1.51393701;1.660327536;2.231587148;2.757266087;3.075207362;3.554013005;2.380428431;2.647964588;2.080638641;2.016488928;1.966973089
Guinea-Bissau;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.415684981;4.340426363;2.417375933;2.531554464;2.9424394;2.12795545;1.009975478;0.644256548;1.938689001;1.234669482;0.164229642;0.099205568
Haiti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.66;0.6;0.57;0.55;0.51;0.48;NA;0.45;0.4;0.36;0.33;0.29;0.27;0.24;NA;0.32;0.32;0.34;NA;NA;NA;0.204719;0.182667;0.173048;0.184444;0.117365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.808156;0.894983;0.775141;0.876324;0.356859;0.31534;0.533569;1.09932;0.705657;0.840993;0.592166;0.427157
Honduras;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.036969;0.078125;0.091075;0.121739;0.167785;0.205473;0.243161;0.312966;0.308989;0.348387;0.353658;0.4814;0.373648;0.363636;0.359532;0.369515;0.400593;0.477178;0.651193;0.760546;0.759894;0.700095;0.676156;0.623145;0.556107;0.540363;0.512617;0.488524;0.491401;0.527414;0.550062;0.563635;0.568106;0.600043;0.608265;0.603544;0.597166;4.16447;6.52446;6.64734;5.82176;4.04199;3.81333;3.54082;3.50364;2.81757;2.75797;2.24689;1.81724;1.5847;1.60526;1.7372;1.49935;1.18038;0.816494;0.712664;0.703413;0.897873;-0.243185
Hong Kong SAR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.031852;0.057649;0.051122;0.047699;0.046393;0.036684;-0.189362
Hungary;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.10542;0.096659;0.086612;0.101257;0.105918;0.104167;0.098105;0.109242;0.096859;0.060138;0.062769;0.149163;0.158213;0.155689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.43005;5.85878;5.60345;4.54712;6.77667;8.88796;9.1872;8.58303;7.13503;6.78879;5.36378;4.77359;4.06781;4.06737;4.38327;4.15977;3.94501;4.13531;4.13573;4.61396;4.15686;3.64546
