country;1800;1801;1802;1803;1804;1805;1806;1807;1808;1809;1810;1811;1812;1813;1814;1815;1816;1817;1818;1819;1820;1821;1822;1823;1824;1825;1826;1827;1828;1829;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011
Hong Kong SAR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.04182;4.20251;7.70534;0.134148;1.64393;4.34445;3.91407
Hungary;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.2216;0.112976;-0.174175;-0.221455;-0.115306;0.072695;0.133739;0.140267;0.181155;0.046546;-0.044835;0.338576;0.087437;0.35662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.52055;2.00132;-2.26042;-4.69438;-1.86826;0.121285;4.74947;2.96527;-0.440638;1.56445;2.27677;0.640086;-4.92576;-3.14439;-2.02298;-3.77063;-5.45599;-0.942599;0.459401;0.126016;-0.133197;7.83696
Iceland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.22613;-1.73253;1.07668;0.193999;1.59365;2.95487;3.61206;0.584533;1.42928;1.7283;0.077819;1.36537;2.33668;2.59302;2.56027;1.83783;2.42683;1.99017;-0.223912;0.334656;1.90592;1.00983;-0.459194;-0.393098;0.846349;-0.1643;0.72235;-0.088464;-2.86142;-2.73723;1.08751;-0.184614;0.369204;0.999463;2.94456;3.1424;3.74833;0.950278;5.07949;1.36553;-1.29505;1.59075;1.18908;-0.886097;0.449369;2.91354;1.66128;-0.75051;-0.854218;1.18301;2.15299;3.44599;3.16758;4.54681;5.06211;2.66436;0.433707;-0.080944;2.46004;7.08929;8.47509;7.9963;2.79914;-3.37613;-0.276502;-1.1299
India;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.771972;0.779359;0.509985;0.462503;0.745693;0.228163;0.413355;0.218554;0.560681;0.798749;1.08645;0.946638;0.378604;0.484864;-0.163643;-0.00488;-0.268689;0.404187;0.015336;0.112792;0.770447;0.057594;0.007878;-0.436206;-0.698364;0.113066;-0.422716;-1.03939;0.395697;0.03286;0.242055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.144264;-0.298457;0.175108;0.88332;-4.69076;0.363769;-0.276424;-0.658756;-0.557165;-0.075955;0.498507;0.81962;0.50042;0.289885;0.210656;0.382729;0.446052;0.802409;1.51031;2.25148;2.23044;2.02878;1.72336;1.50901;1.76232;1.66153;1.2216;0.842421;0.722504;-2.85578;-2.89699;-2.63408;-3.38398;-1.78638;0.030664;-0.02003;-0.034222;-0.370521;0.1479;0.740816;-1.16827;-1.83371;-2.02533;-2.21695;-2.57667;-4.27164;-4.35214;-3.29933;-2.9575;-2.20486;-3.06274;-3.33589;-3.32299;-2.96655;-3.67514;-2.64877;-1.38837;-1.07315;-1.63089;-1.82843;-2.30307;-1.11899;-1.84873;-2.69706;-2.60031;-2.86276;-3.14642;-4.89687;-3.6135;-3.94884;-4.25438;-5.0929;-5.81778;-6.32324;-4.8458;-3.69388;-4.78294;-5.01134;-3.53801;-2.52551;-2.79917;-2.3371;-1.73628;-1.87248;-1.99808;-3.03896;-3.89141;-4.37784;-4.41233;-3.90104;-3.33455;-1.60211;-1.04992;-0.034613;1.11269;-2.10756;-4.67017;-4.26071;-4.83359
Indonesia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.73751;-1.16689;-0.126074;-2.09207;-2.41029;-0.024722;-1.69018;0.635922;0.070977;0.116662;-0.010132;0.549465;3.49416;1.21126;-0.650175;1.77506;0.276847;0.96432;3.75673;2.71297;1.72426;1.04602;1.50757;2.0179;2.17036;0.493458;0.976011;2.47418;1.57004;3.07114;4.06655;2.18413;2.09195;3.06938;2.59257;0.978631;1.78396;-0.08884;0.156907;0.488748
Iran;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.931142;0.636376;0.352238;-0.918417;-2.36209;-3.75547;-4.00382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.88156;0.95062;NA;5.70045;NA;NA;NA;NA;-3.16106;0.29478;NA;1.1801;NA;NA;-2.39615;3.19839;-0.571322;NA;3.86299;18.2453;NA;0.86415;1.64483;4.11548;3.45017;2.51199;7.62396;0.910936;1.20826;1.79525;-0.148865
Iraq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-34.70428615;4.185040286;11.16927563;8.390042083;-0.541818567;-12.40392447;-3.757005166;5.625591536
Ireland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.49351;NA;NA;-2.72615;NA;-0.680272;NA;4.01487;NA;NA;0.779221;0.577664;0.379267;-5.85618;1.26745;-0.025628;-1.20833;NA;1.54058;0.595453;0.634921;-0.814209;-0.359174;-1.24964;-4.23416;-3.62429;-6.76852;-4.66667;-3.62879;-3.5735;-1.26297;-3.1463;-2.10483;-0.01252;0.12008;-0.423219;-0.751874;-0.692469;-1.09243;-0.999067;0.439786;0.213484;0.141383;-0.355259;-0.477854;-0.455464;-0.456282;-0.845818;-3.79843;-7.37991;-2.94132;-1.99954;-3.60608;-4.81595;-5.34739;-5.49285;-5.07798;-3.13064;-1.04993;-0.909327;-1.29982;0.697016;3.9416;5.07698;5.00529;4.73889;4.11677;3.8933;4.03654;3.24005;4.393;5.21591;5.62612;4.97023;6.7198;2.4164;1.03859;1.65465;2.51107;2.71647;3.94259;1.10986;-5.95984;-12.1452;-28.1749;-9.64257
Israel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.96067;-3.10748;-8.14727;-5.7697;-7.02587;-5.86802;-4.98642;-4.1779;-2.03155;-1.77968;-0.988469;-0.189415;-1.77238;-4.83044;-9.02865;-12.2324;-12.95;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8.95077;-9.97095;-2.73867;-0.971639;-5.51505;1.74279;6.89934;5.98034;6.89707;-1.93591;-2.14177;2.91161;-2.62338;-0.841073;0.066882;2.08563;-0.188434;1.15244;1.45063;2.58828;4.48308;1.76498;0.014384;-0.019779;1.78162;2.88359;3.91784;4.34399;1.5526;-1.36395;-0.037919;0.114146
Italy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.29858;-1.9566;-0.534305;0.318284;-0.190094;1.78451;2.14336;4.02341;3.33998;4.06158;4.04402;3.8446;3.79961;4.92606;4.31757;4.06621;4.52671;5.21913;4.57221;4.6912;4.34098;4.41231;3.55772;4.90265;4.02639;3.0262;2.98575;3.82029;4.18877;3.08679;4.68155;4.31372;4.6251;4.22131;4.48361;4.94118;4.27921;4.38066;4.49893;4.48396;4.70419;4.17831;4.44967;2.15395;2.62195;2.12938;1.43653;1.89452;2.31205;1.70243;0.412234;1.46144;-10.0127;-23.3886;-26.1847;-24.6742;-20.028;-6.93771;-2.04191;-3.98727;-7.02906;0.557596;4.59523;4.01258;1.90904;1.25778;1.60385;2.19981;2.59608;1.37025;0.827045;0.950315;1.3527;-6.29923;-4.35865;-2.44898;-2.56119;-6.62107;-21.178;-21.5239;-22.6303;-15.1893;-34.0453;-16.0463;-8.061;-5.98394;-3.69164;-1.74045;-1.38055;-2.76754;-2.99924;-1.22943;-0.881587;-0.589186;-0.199627;0.016226;0.160474;0.15536;0.814756;0.469968;-0.004568;0.522474;-2.021352;-2.01322;-0.869435;-0.188324;-1.32021;-1.57097;-1.8995;-3.19782;-5.12894;-4.47949;-4.01046;-7.41706;-4.64287;-3.43825;-4.30416;-4.11692;-2.53955;-5.77879;-3.44042;-2.30025;-3.0985;-3.95905;-3.17685;-3.613;-2.75242;-2.26538;-1.35938;-0.039436;1.85731;2.62872;2.27661;4.10677;4.51006;6.5495;5.221;4.64186;5.4223;3.10375;2.47451;1.4995;1.20703;0.182194;1.19951;3.35729;2.45006;-0.821855;-0.117543;0.767677
Japan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.065222;-0.362642;0.001277;0.286391;0.233219;0.224202;0.196939;0.203048;0.238225;0.20327;0.12701;0.23365;0.311125;0.317183;0.336597;0.874991;0.731326;0.755147;0.706491;-0.143976;0.386501;0.989712;0.424885;0.686048;0.289438;0.623658;0.314026;0.541703;0.2853;-0.688739;-0.389679;0.768979;2.07616;1.91348;1.81464;1.88145;1.48775;1.52223;1.45447;1.5262;1.66885;1.56012;1.67266;1.69015;1.31827;1.30039;1.55691;1.0119;1.01202;0.984974;0.908311;0.82064;0.74095;0.605773;0.69488;0.421885;0.494657;0.577771;0.545664;0.5907;0.518603;0.585967;0.909758;0.659712;0.331233;0.543581;0.077889;0.169859;0.676906;NA;NA;NA;6.60111;7.85004;12.8014;7.27738;5.2379;2.52879;2.03735;1.07912;-0.325661;1.69367;1.701036;0.22705;1.308903;2.33899;2.98412;1.84161;1.47165;1.19595;0.847961;0.084693;1.3083;1.44781;1.82662;2.31122;1.83267;0.594816;1.37584;1.27077;-1.78978;-2.44632;-2.21062;-3.66474;-2.49824;-1.64438;-0.660249;-0.213728;-0.010735;1.58987;2.93744;2.90082;3.88895;4.52318;5.09248;5.53215;5.38219;4.24086;1.06931;-0.295076;-1.11466;-1.64145;-0.596245;-2.09754;-3.93114;-4.29963;-3.09853;-5.01905;-5.27447;-3.63399;-2.42883;-1.5697;0.088028;-1.63189;-7.71165;-6.5946;-8.92159
Jordan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.867147062;1.597857621;-9.065465518;-6.537282942;2.395382395;2.495382275;-0.047329277;10.59529853;4.287452612;3.034400741;3.506080157;1.491969496;1.595799967;-1.022846599;2.140331195;1.468698697;1.389195047;-0.349428063;1.710329331;1.725603688;-2.573273286;-1.028911154;-1.629174176;-1.852707474;-6.18298877;-3.450792134;-4.681083843
Kazakhstan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.957473065;4.754878475;3.1724329;6.352271447;7.960764582;5.48878423;1.588264323;-0.922103762;1.903407874;6.361071732
Kenya;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.28212403;0.066009337;-0.359011906;-0.662821454;-0.452000499;0.714492827;1.611881868;1.061359597;0.233854365;-3.949098665;-4.105875768;-2.395067877;2.144170165;5.601572068;4.829132553;2.702934345;4.199400657;5.327490011;2.65511212;0.826413892;0.553016349;0.495233503;2.298914771;0.760554403;0.039977233;-0.721232955;-1.990214583;-2.931181544;-2.788916799;-2.356235773
Kiribati;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-9.319195207;-9.627055084;-5.086952468;0.323101701;-1.039338928;-8.386250728;-27.14563671;5.058314214;13.53286014;-4.252023661;-1.311997603;-13.01476526;-0.314534277;-12.04360449;-23.2056828;-15.23405209;-15.7768861;-16.32891746;-19.95836744;-12.49515146;-13.27099836;-26.22707139
Korea, Republic of;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.0935;-10.2692;-10.4863;NA;-9.83091;-9.84483;-6.31215;-4.9584;-9.31396;-7.64044;-4.16722;-3.98101;-3.34288;-4.17105;-2.78583;-2.25973;-2.70395;-0.362149;-1.13117;-4.19113;-1.66176;-2.71433;-3.62519;-0.840411;-1.77224;-0.246465;1.38944;1.60874;2.19044;0.79203;2.12554;1.95799;1.68797;1.9934;2.71561;3.723;2.81884;3.68415;2.51948;3.03277;3.64714;2.62315;2.85851;2.95822;3.00861;1.89042;2.35073;5.5164;3.82688;4.59423;2.56721;1.15172;2.07741;2.47963;3.69778;3.03715;1.10066;2.82758;0.926674
Kuwait;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-29.48806024;-147.4915654;-43.75214856;-7.84860857;-1.759543031;4.194624009;16.02908234;20.64669138;10.50197894;18.04023678;33.90425314;30.96507881;20.60139417;17.96183545;22.65528154;43.68511972;35.80539107;39.49651966;20.04742682;27.06402542;25.40883498;29.2159901
